id,value
181C0A,NPC_YSA_SEE_Setter_1580041
181C11,Citizen_Ysa_VAR_Female_Default01_1580047
181C15,Citizen_Ysa_SEE_Female_Default01_Underbaille_1580052
181C19,Citizen_Ysa_DOK_Female_Wise_Noble_1580056
181C21,Citizen_Ysa_ALM_Male_Wise_Noble_1580064
181C26,Citizen_Ysa_DOK_Male_Default01_1580069
181C28,Door_Load_City_FAE_01_1580071
181C32,NPC_YSA_SEE_Gryamar_1580081
181CA0,NPC_HV_ALM_BodineBorg_Pit_Dressed
181CAB,QuestItem_RedMarches_FyragnosPrayer
181CC3,HV02_Sorcerer
181CC6,HV02_Summoner
181CDD,HV02_Fighter
181D0F,Door_Load_Stronghold_1466219
181D2A,NPC_Corpse_Female_05_1580329
181D94,NPC_ALA_DOK_GortMenyr
181DB9,NPC_ALA_DOK_GortMenyr_1580471
181E1B,NPC_Corpse_Male_01_1580570
181E1D,NPC_Corpse_Female_09_1580572
181E25,NPC_Corpse_Male_08_1580580
181ED0,Door_Load_ERU_EXT_Aodh_Entrance
181EF5,Door_Std_ERU_01_red_Locked_H_1
181EF6,Door_Std_ERU_01_red_Locked_H_2
181EF7,Door_Std_ERU_01_red_Locked_H_3
181F98,NPC_DAL_ALM_DidenhilGuard_F_1542596
182032,NPC_DAL_ALM_DidenhilMilitiaStatic03_Conv
182033,NPC_DAL_ALM_DidenhilMilitiaStatic03_667282
182041,POI_Marker_1581120
182054,Container_Std_FHO_01_1581139
182055,NPC_HV_VAR_BodineBorg_Arena_Dressed
1821D5,Door_Std_ERU_02_Fyragnos
1822E2,NPC_DET_SQ142_Fyragnos
1822E9,NPC_DET_SQ142_Hunter
1823DA,Container_Std_FHO_03_1582040
1823FE,NPC_HV_ALM_BodineBorg_Arena
1825D3,Container_Std_ERU_03_1260893
1825D4,Container_Std_ERU_02_1260896
1825D8,Container_Std_ERU_02_1260889
1825D9,Container_Std_ERU_03_1260885
1825DA,Container_Std_ERU_03_1260891
182638,Container_Std_FAE_01_1582647
182746,Door_Load_ERU_EXT_1582118
182751,Door_Load_ERU_AgnurFarhol_Exit_02
1827C6,Door_Std_NCA_Salt_Mine_Jail_01_1549267
18281C,OBJ_FFQ72_Letter_1
182830,QuestItem_FFQ72_Letter_1
182831,OBJ_FFQ72_Letter_2
182832,QuestItem_FFQ72_Letter_2
182833,Activity_Fae_Bench_01
182834,OBJ_FFQ72_Letter_3
182835,QuestItem_FFQ72_Letter_3
182A2D,PARENT_NPC_Peasant_Unarmed_1583660
182BD6,NPC_POE_LJO_Settler_Female_1584085
182E79,NPC_ALA_UNS_Kiftal_1
182F25,OBJ_RedMarches_HreidCorpse
182F29,OBJ_RedMarches_EatheCorpse
182F2A,OBJ_RedMarches_ColmCorpse
182F44,OBJ_RedMarches_HreidCorpse_dressed
182F7F,OBJ_RedMarches_ColmCorpse_dressed
182F8C,OBJ_RedMarches_EatheCorpse_dressed
182F8F,Citizen_TirinsRest_PARENT
182F97,Activity_DOKChair_Reading_01
182FF7,Citizen_TirinsRest_Male
182FFC,Citizen_TirinsRest_Female
183011,HV02_Sorcerer_Pit
183012,HV02_Summoner_Pit
183013,HV02_Fighter_Pit
18318E,Activity_DOKChair_Reading_02
18319C,Activity_DOKChair_Reading_03
1832D3,Citizen_TirinsRest_Female_Outside01
1832D6,Citizen_TirinsRest_Male_Outside01
1832FB,Citizen_TirinsRest_Female_Outside02
18341F,Door_Std_STR_01_1586206
183421,Container_Std_Generic_03_1586208
183426,Container_Furniture_Desk_Gnome_A_1586213
18356C,Citizen_TirinsRest_Male_Outside02
1835E2,Citizen_TirinsRest_Tavern
183659,Citizen_TirinsRest_Tavern_Female01
18365B,Citizen_TirinsRest_Tavern_Male01
18365F,Citizen_TirinsRest_Tavern_Female02
183680,Citizen_TirinsRest_Tavern_Male02
183743,Citizen_TirinsRest_Church
183755,Citizen_TirinsRest_Church_Female01
183763,Citizen_TirinsRest_Church_Church01
183770,Citizen_TirinsRest_Church_Female03
1839C4,Activity_SpellCasting_InPlace_1587651
1839C6,Activity_SpellCasting_InPlace_1587653
1839CD,Activity_SpellCasting_InPlace_1587660
1839D2,NPC_ScholiaArcanaStudent_Male_1587665
1839D4,Activity_SpellCasting_InPlace_1587667
1839D6,NPC_DAL_VAR_AethanEngar_1587669
1839D8,NPC_DAL_DOK_CadocReen_1587671
1839DA,NPC_DAL_GNO_AbelGefroy_1587673
1839DC,NPC_DAL_LJO_NualaIgnas_1587675
1839DE,NPC_DAL_ALM_DelGadra_1587677
1839E0,NPC_DAL_VAR_AgathaTor_1587679
1839E2,NPC_Corpse_Female_01_1587681
1839E4,NPC_Corpse_Male_09_1587683
1839E6,NPC_Corpse_Male_01_1587685
1839E8,NPC_ScholiaArcanaStudent_Female_1587687
1839F2,Door_Load_ERU_1587697
1839F4,Door_Std_ERU_01_1587699
183E2F,OBJ_SQ34_Corpse
183E3A,NPC_DET_DOK_TeithiRhin
183E3D,NPC_DET_DOK_TeithiRhin_dressed
183E47,Losjalfar_MelSenshir_Corpse_PARENT
183E4A,Dokkalfar_MelSenshir_Corpse_PARENT
183E5B,Losjalfar_Melsenshir_Corpse_01
183E5C,Losjalfar_Melsenshir_Corpse_02
183E5D,Losjalfar_Melsenshir_Corpse_03
183E5E,Losjalfar_Melsenshir_Corpse_04
183E5F,Losjalfar_Melsenshir_Corpse_05
183E60,Losjalfar_Melsenshir_Corpse_06
183E61,Losjalfar_Melsenshir_Corpse_07
183E62,Losjalfar_Melsenshir_Corpse_08
183E63,Losjalfar_Melsenshir_Corpse_09
183E64,Losjalfar_Melsenshir_Corpse_10
183E65,Dokkalfar_Melsenshir_Corpse_01
183E66,Dokkalfar_Melsenshir_Corpse_02
183E67,Dokkalfar_Melsenshir_Corpse_03
183E68,Dokkalfar_Melsenshir_Corpse_04
183E69,Dokkalfar_Melsenshir_Corpse_05
183E6A,Dokkalfar_Melsenshir_Corpse_06
183E6B,Dokkalfar_Melsenshir_Corpse_07
183E6C,Dokkalfar_Melsenshir_Corpse_08
183E6D,Dokkalfar_Melsenshir_Corpse_09
183E6E,Dokkalfar_Melsenshir_Corpse_10
183E7E,SQ67_Alfar_Soldier_Hostile_M
183E8C,SQ67_Alfar_Soldier_Hostile_F
183FF4,SirSagrellsCorpse
184182,Tuatha_Soldier_Swordsman_BOMS_Ex_03
184184,Tuatha_Soldier_Swordsman_BOMS_Ex_04
18418B,HV03_Rogue_01
18418C,HV03_Rogue_02
18418E,NPC_HV_LJO_BroganAdair
184191,NPC_HV_LJO_BroganAdair_Pit
184192,HV03_Fighter
18419B,HV03_Rogue_02_Arena
18419C,HV03_Rogue_01_Arena
18419D,HV03_Fighter_Arena
18419E,NPC_HV_LJO_BroganAdair_Pit_Dressed
184299,Support_Critter_Trim_01
18429A,Support_Critter_Trim_02
18429C,Support_Critter_Trim_03
1842B6,Support_Critter_Rivets_01
1842B7,Support_Critter_Rivets_02
1842B8,Support_Critter_Rivets_03
1842C0,Support_Critter_Bindings_01
1842C1,Support_Critter_Bindings_02
1842C2,Support_Critter_Bindings_03
1842F0,QuestItem_SQ67_Shard_01
1842F8,Support_Critter_Strings_01
1842F9,Support_Critter_Strings_02
1842FA,Support_Critter_Strings_03
184328,Support_Critter_Shaft_01
184329,Support_Critter_Shaft_02
18432A,Support_Critter_Shaft_03
184374,Support_Critter_Lining_01
184375,Support_Critter_Lining_02
184376,Support_Critter_Lining_03
1843A3,Support_Critter_Hilt_01
1843A4,Support_Critter_Hilt_02
1843A5,Support_Critter_Hilt_03
18446E,Door_Load_ERU_EXT_CannRane_to_Amaura
1844A2,NPC_KLU_DOK_ClyethArne
1844E4,NPC_Corpse_Male_07_SQ30_NoStaff
1844E9,NPC_Corpse_Male_07_1590504
1844ED,NPC_Corpse_Male_07_SQ30_Staff
18467A,OBJ_SQ143_TeersCorpse
184690,OBJ_SQ142_BertsaCorpse
184691,OBJ_SQ143_AlsersCorpse
1846A9,OBJ_SQ143_TeersCorpse_dressed
1847FE,OBJ_SQ142_BertsaCorpse_dressed
184802,OBJ_SQ143_AlsersCorpse_dressed
184821,Door_Std_WoCavern_01_1555412
18484F,OBJ_SQ143_Corpse_B
184876,Citizen_Ysa_SEE_Female_Default01_Underbaille_1591413
184879,OBJ_SQ143_Corpse_C
18487D,OBJ_SQ143_Corpse_D
184880,OBJ_SQ143_Corpse_E
184890,OBJ_SQ143_Corpse_F_Dressed
184897,OBJ_SQ143_Corpse_G_Dressed
18489B,OBJ_SQ143_Corpse_H
1848FD,OBJ_SQ143_Corpse_I
1848FE,Container_Std_FHO_03_arduath_warded_01
184959,OBJ_SQ143_Corpse_J
184968,OBJ_SQ143_Corpse_K
184971,OBJ_SQ143_Corpse_L
184976,OBJ_SQ143_Corpse_M
1849BA,OBJ_SQ143_Corpse_N
1849CC,OBJ_SQ143_Corpse_O
1849D4,OBJ_SQ143_Corpse_P
1849DA,OBJ_SQ143_Corpse_Q
184C5A,Container_Std_FHO_03_uduath_ward_01
184C63,HV04_Rogue_01_Pit
184C64,HV04_Rogue_02_Pit
184CCE,NPC_HV_ALM_MadDog_Pit
184CDF,NPC_HV_ALM_MadDog_Arena
184CE0,HV04_Rogue_01_Arena
184CE1,HV04_Rogue_02_Arena
184D59,DungeonMarker_GDC_UrulTusk
18531D,OBJ_SQ143_TriggerLever
185461,Losjalfar_MelSenshir_Soldier_1h_1348963
185478,HV01_Rogue02
18547C,NPC_HV_ALM_MadDog_Pit_Dressed
185505,Door_Load_Village_NS_01_1568699_Holnstead
18552F,NPC_POE_VAR_Refugee_Male_1594669
185535,NPC_POE_ALM_Refugee_Male_1594676
185537,NPC_POE_ALM_Refugee_Female_1594678
18562C,NPC_Corpse_Male_06_ShadeRiverCaves01
185635,NPC_Corpse_Male_04_ShadeRiverCaves01
185703,NPC_HV_VAR_MagnusGrimshaw_Dressed
18571D,HoV_Guard_GrimshawsHouse
18572A,HoV_Guard_GrimshawsHouse02
185738,HoV_Guard_GrimshawsHouse02_Dressed
18574A,HoV_Guard_GrimshawsHouse_Dressed
185873,NPC_POE_LJO_TirinsRest_Militia_F_1568191
18588B,Door_Std_STR_02_1592767
1858D0,NPC_KLU_LJO_SephedraWyll
185919,NPC_KLU_LJO_SephedraWyll_1595670
1859A3,Door_Invisible_Std_1595767
1859A4,Door_Invisible_Std_1595698
1859B4,Door_Invisible_Std_1595696
1859B5,Door_Invisible_Std_1595697
185AA6,NPC_POE_SEE_Cradle_M
185AA7,NPC_POE_SEE_Cradle_F
185AE7,NPC_POE_SEE_Cradle_M_1596134
185B02,NPC_POE_SEE_Cradle_M_1596161
185B0E,NPC_POE_SEE_Cradle_M_1596172
185B1A,NPC_POE_SEE_Cradle_M_1596185
185B21,NPC_POE_SEE_Cradle_M_1596192
185B22,Tuatha_MelSenshir_Corpse_PARENT
185B24,NPC_POE_SEE_Cradle_F_1596195
185B48,NPC_POE_SEE_Cradle_F_1596226
185B49,NPC_POE_SEE_Cradle_F_1596227
185B52,NPC_POE_SEE_Cradle_F_1596228
185B53,Tuatha_MelSenshir_Corpse_01
185B54,Tuatha_MelSenshir_Corpse_02
185B55,Tuatha_MelSenshir_Corpse_03
185B56,Tuatha_MelSenshir_Corpse_04
185B57,Tuatha_MelSenshir_Corpse_05
185B58,Tuatha_MelSenshir_Corpse_06
185B59,Tuatha_MelSenshir_Corpse_07
185B5A,Tuatha_MelSenshir_Corpse_08
185B5C,Tuatha_MelSenshir_Corpse_09
185B5E,Tuatha_MelSenshir_Corpse_10
185B61,NPC_POE_SEE_Cradle_F_1596229
185B65,NPC_POE_SEE_Cradle_F_1596230
185B66,NPC_POE_SEE_Cradle_M_1596231
185B8E,Container_Std_Generic_03_684761
185BDA,NPC_POE_DOK_NagFendar_1596374
185CC8,Door_Load_Stronghold_AncientMausoleumEntrance
185CC9,Door_Load_Stronghold_AncientMausoleumExit
185CFD,Container_Std_Generic_01_TEST_high_interact
185D00,Container_Std_Generic_01_TEST_mid_interact
185D02,Container_Std_Generic_01_TEST_low_interact
185EF3,Door_Std_STR_02_1597170
185F94,Door_Std_STR_02_1597331
1862F1,QuestItem_SQ143_FyragnosRing
186311,Door_Std_STR_02_1597299
18639B,NPC_Corpse_Male_10_SQ29_VirkiDead01
18639C,NPC_Corpse_Female_07_SQ29_VirkiDead02
18639D,NPC_Corpse_Male_01_SQ29_VirkiDead03
18639E,NPC_Corpse_Male_06_SQ29_VirkiDead04
1863AB,NPC_Corpse_Female_02_SQ29_VirkiDead05
1863EA,Door_Std_STR_02_1597313
1863F3,Door_Std_STR_02_1597311
1863F4,Door_Std_STR_02_1597315
1864DE,Door_Std_STR_02_1598685
1864EB,Door_Std_STR_02_1598698
186502,Door_Std_STR_02_1598721
186504,Door_Std_STR_02_1598723
186506,Door_Std_STR_02_1598725
186A1F,NPC_POE_VAR_Refugee_Male_SQ144
186A6E,NPC_POE_VAR_Refugee_Female_SQ144
186A7D,NPC_POE_VAR_OmmerVogard
186AA2,NPC_POE_VAR_LyraVogard
186B41,NPC_POE_VAR_OmmerVogard_1600320
186B45,NPC_POE_VAR_LyraVogard_1600323
186B48,NPC_POE_VAR_Refugee_Female_SQ144_1600327
186B4E,NPC_POE_VAR_Refugee_Male_SQ144_1600331
186B54,NPC_POE_VAR_Refugee_Female_SQ144_1600339
186B5C,Door_Fast_MelSenshir_01
186B6A,POI_Marker_1600361
186B99,NPC_POE_DOK_GraemHaille
186CF3,Tirnoch_FlameBlast_Location
186D6D,NPC_POE_DOK_GraemHaille_1
186DA7,NPC_KLU_DOK_AlfarSoldier_1600934
186DAC,NPC_KLU_LJO_AlfarSoldier_1600939
186E79,NPC_KLU_DOK_AlfarSoldier_1601143
186E7A,NPC_KLU_LJO_AlfarSoldier_1601144
186E7D,NPC_KLU_DOK_AlfarSoldier_1601148
186EC1,QuestItem_SQ30_ArneKey
186F92,Losjalfar_Melsenshir_Corpse_01_1601425
187072,Generic_Male_Hair_Alfar_04
187076,Losjalfar_Melsenshir_Corpse_07_1601653
187091,Container_Hide_NCD_03_1601679
187094,Container_Hide_NCD_02_1601676
187095,Container_Hide_NCD_02_1601677
18711E,Sceptre_Projectile_Ground_Wave
18711F,QuestItem_RedMarches_TeersMetal
187121,QuestItem_RedMarches_EatheDoll
187122,QuestItem_RedMarches_GiranBook
187202,DEV_GDC_greathammer_unique02
1872FC,Cow_Parent
187319,Citizen_Emaire_DOK_Female
187331,Citizen_Emaire_DOK_Female_1602352
18734D,Citizen_Emaire_VAR_Male
18737D,Citizen_Emaire_VAR_Female
1873AE,Dokkalfar_Melsenshir_Dummy_Reinforcement
1873C5,Losjalfar_MelSenshir_Dummy_Reinforcement
1873C6,NPC_TravelersMember_Male_1602500
1873C8,NPC_TravelersMember_Female_1602503
1873CB,NPC_TravelersMember_Female_1602506
1873CD,Citizen_Emaire_VAR_Female_1602508
1873E4,Citizen_Emaire_VAR_Male_1602531
1873E9,PARENT_Gateway_JailExit
1873ED,Citizen_Emaire_VAR_Male_1602540
1873FF,Citizen_Emaire_VAR_Female_1602558
187404,Citizen_Emaire_VAR_Female_1602563
18740C,NPC_RTH_DOK_MyrddinGlas
187418,HV02_Sorcerer_Pit_Dressed
187421,Citizen_Emaire_VAR_Female_1602588
187443,NPC_TravelersMember_Male_1602626
18744E,Citizen_Emaire_VAR_Female_1602587
187463,Citizen_Emaire_VAR_Male_1602586
187464,Citizen_Emaire_VAR_Male_1602589
18746B,Citizen_Emaire_VAR_Male_1602590
187472,Door_std_NCA_Salt_Mine_JailExit
1874E8,HV05_Rogue
1874FD,QuestItem_SQ128_Journal
187503,NPC_POE_SEE_Callor_1602818
187530,NPC_POE_DOK_ErionRaff_1602863
18753B,NPC_POE_SEE_Purta_1602874
18754C,OBJ_HP02_MountedStaff
18756B,Door_Load_ERU_EXT_SQ142
187583,Citizen_Rathir_DOK_Male_Arrogant_1602946
187585,Citizen_Rathir_DOK_Male_Merchant_1602948
18758A,Citizen_Rathir_DOK_Female_Merchant_1602953
18758C,Citizen_Rathir_DOK_Female_Sly_1602955
187669,Activity_SleepOnGround
1876A1,Activity_Sickbed_BanditTable
1876E8,NPC_Corpse_Male_01_1603303
18771F,HV05_Fighter
187735,NPC_Corpse_Male_04_1603379
187741,NPC_Corpse_Male_04_1603392
187743,NPC_Corpse_Male_04_1603394
187745,NPC_Corpse_Male_04_1603396
187748,NPC_Corpse_Male_04_1603399
18774A,NPC_Corpse_Male_04_1603401
18774C,NPC_Corpse_Male_04_1603403
18774E,NPC_Corpse_Male_04_1603405
18794F,Activity_Prisoner_AgainstWall_NoTimeout
187950,Acitivity_Lean_NoTimeout
18799C,NPC_KLU_LJO_AlfarSoldier_1603993
1879A2,NPC_Corpse_Male_04_1604001
187A71,Citizen_Rathir_DOK_Male_Merchant_1604208
187B44,Losjalfar_MelSenshir_Dummy_Reinforcement_1603131
187B4B,Losjalfar_MelSenshir_Dummy_Reinforcement_1603137
187B55,NPC_POE_VAR_FreynoldKorrast
187BB3,NPC_POE_SEE_Rachelei
187BBD,NPC_POE_SEE_Rachelei_1604540
187C37,Citizen_Ballads_SEE_Male
187C39,Citizen_Ballads_SEE_Female
187C48,Citizen_Ballads_SEE_Female_1604679
187C4B,Citizen_Ballads_SEE_Male_1604682
187C54,Citizen_Ballads_SEE_Male_1604691
187C9C,Citizen_Ballads_SEE_Male_1604762
187CA1,Citizen_Ballads_SEE_Female_1604767
187CB4,Citizen_Ballads_SEE_Female_1604786
187CB5,NPC_KLU_ALM_Elric_1455076
187D53,NPC_POE_LJO_ReenJales
187D60,NPC_POE_LJO_ReenJales_dressed
187D98,Cinematic_NPC_Corpse_Body
187E17,QuestItem_FFQ61_Journal
187EC5,NPC_HV_JOT_KelgartheBlack
187EDA,EnvQuestItem_SQ41_Spellbook
187FDF,NPC_HV_ALM_HoldenLafayette
1880C3,Container_Corpse_Almain_01_1605823
1880C7,Key_Officers_Pass
1880CC,DEV_GDC_Faeblades
1880F6,DEV_GDC_Daggers
1881FE,OBJ_TargetPractice_Player
18820A,FFQ61_BloodStain01
18820B,NPC_KLU_LJO_AedranTyr_1503452
18820E,FFQ61_BloodStain02
188210,FFQ61_BloodStain03
188212,Door_Std_STR_02_SQ41Gate
188217,FFQ61_BloodStain04
188260,Door_Load_City_DOK_01_1606236
188262,Door_Load_City_DOK_01_1606234
188267,Door_Load_City_DOK_01_1606245
18826B,Door_Load_City_DOK_01_1606248
18827D,Door_Load_DolveArne
18831C,NPC_POE_SEE_Korae_Healer
18831E,NPC_POE_SEE_Terenia_1606429
1884E4,NPC_RTH_DOK_CaydenFynn
1884E6,Deserter_Freeman_Sword
1884E7,Deserter_Freeman_Spear
1884E8,Deserter_Freeman_Witchalock
1884ED,NPC_POE_DOK_TynanSully
188501,Key_To_Rithen
1886F8,NPC_KLU_ALM_GregorReese
188729,NPC_KLU_UNS_Asela
18872A,NPC_KLU_DOK_SaresaZaerwyn
188732,NPC_KLU_DOK_CadethOrson
188738,NPC_KLU_VAR_FredonZohvari
18873D,NPC_KLU_VAR_TobineWorick
188760,NPC_KLU_DOK_CadethOrson_1607505
188761,NPC_KLU_VAR_FredonZohvari_1607504
188763,NPC_KLU_DOK_SaresaZaerwyn_1607503
188764,NPC_KLU_UNS_Asela_1607502
188766,NPC_KLU_VAR_TobineWorick_1607501
188767,NPC_KLU_ALM_GregorReese_1607500
18889A,Door_Load_Alfar_01_1601407
18889C,Door_Load_Alfar_01_1607835
18891A,NPC_KLU_DOK_MatrimHawkins_1536558
188923,NPC_HV_ALM_HoldenLaFayette_Arena
188AF7,NPC_KLU_VAR_TarrickBlack_1503456
188AFC,NPC_KLU_DOK_EnionGaius_1608443
188B03,NPC_KLU_DOK_MattrimHawkinsPresiege
188B0C,NPC_KLU_DOK_MatrimHawkins_1608458
188B0E,NPC_KLU_LJO_IllynDoldran_1503454
188B0F,NPC_KLU_ALM_RialtesMarr_1503455
188B12,Door_Load_TrapDoor_01_1608328
188BF8,Door_Load_ERU_EXT_1509189
188C85,chakrams_common01b_fire_sockets_01
188C86,chakrams_common01b_ice_sockets_01
188C87,chakrams_common01b_lightning_sockets_01
188C88,chakrams_common02b_fire_sockets_01
188C89,chakrams_common02b_ice_sockets_01
188C8A,chakrams_common02b_lightning_sockets_01
188C8B,chakrams_common03b_fire_sockets_01
188C8C,chakrams_common03b_ice_sockets_01
188C8D,chakrams_common03b_lightning_sockets_01
188C8E,chakrams_common04b_fire_sockets_01
188C8F,chakrams_common04b_ice_sockets_01
188C90,chakrams_common04b_lightning_sockets_01
188C91,chakrams_common05b_fire_sockets_01
188C92,chakrams_common05b_ice_sockets_01
188C93,chakrams_common05b_lightning_sockets_01
188CDB,chakrams_common02b_fire_sockets_02
188CDC,chakrams_common02b_ice_sockets_02
188CDD,chakrams_common02b_lightning_sockets_02
188CDE,chakrams_common03b_fire_sockets_02
188CDF,chakrams_common03b_ice_sockets_02
188CE0,chakrams_common03b_lightning_sockets_02
188CE1,chakrams_common04b_fire_sockets_02
188CE2,chakrams_common04b_ice_sockets_02
188CE3,chakrams_common04b_lightning_sockets_02
188CE4,chakrams_common05b_fire_sockets_02
188CE5,chakrams_common05b_ice_sockets_02
188CE6,chakrams_common05b_lightning_sockets_02
188D19,sceptre_common_01b_fire_sockets_01
188D1A,sceptre_common_01b_ice_sockets_01
188D1B,sceptre_common_01b_lightning_sockets_01
188D1C,sceptre_common_02b_fire_sockets_01
188D1D,sceptre_common_02b_ice_sockets_01
188D1E,sceptre_common_02b_lightning_sockets_01
188D1F,sceptre_common_02b_fire_sockets_02
188D20,sceptre_common_02b_ice_sockets_02
188D21,sceptre_common_02b_lightning_sockets_02
188D22,sceptre_common_03b_fire_sockets_01
188D23,sceptre_common_03b_ice_sockets_01
188D24,sceptre_common_03b_lightning_sockets_01
188D25,sceptre_common_03b_fire_sockets_02
188D26,sceptre_common_03b_ice_sockets_02
188D27,sceptre_common_03b_lightning_sockets_02
188D28,sceptre_common_04b_fire_sockets_01
188D29,sceptre_common_04b_ice_sockets_01
188D2A,sceptre_common_04b_lightning_sockets_01
188D2B,sceptre_common_04b_fire_sockets_02
188D2C,sceptre_common_04b_ice_sockets_02
188D2D,sceptre_common_04b_lightning_sockets_02
188D2E,sceptre_common_05b_fire_sockets_01
188D2F,sceptre_common_05b_ice_sockets_01
188D30,sceptre_common_05b_lightning_sockets_01
188D31,sceptre_common_05b_fire_sockets_02
188D32,sceptre_common_05b_ice_sockets_02
188D33,sceptre_common_05b_lightning_sockets_02
188D85,Door_Load_Ship_1609088
188DD7,Citizen_Rathir_DOK_Lyria_Female_Default01_1606883
188FF7,NPC_POE_GNO_TefroyTarion_Trainer
189203,NPC_KLU_DOK_Cadogan_1588816
1892AC,NPC_KLU_DOK_EnionGaius_ArenaFighter
1892AF,NPC_KLU_VAR_TarrickBlack_ArenaFighter
1892BA,NPC_KLU_LJO_AedranTyr_ArenaFighter
1892BB,NPC_KLU_LJO_SephedraWyll_ArenaFighter
18930F,NPC_KLU_DOK_RagnaSenn_ArenaFighter
189314,NPC_KLU_DOK_BronwenSenn_ArenaFighter
1893D5,Guard_Adessa_Praetorian_Female_Stern_1610707
1893E0,Citizen_Adessa_ALM_Male_Arrogant_1610713
1893E2,NPC_GEN_ALM_Peasant_1610721
1893E4,NPC_GEN_ALM_Peasant_1610723
1893E6,NPC_GEN_ALM_Peasant_1610725
189533,Door_Load_City_GNO_02_1611058
189535,Door_Load_City_GNO_02_1611060
189632,Citizen_Adessa_Templar_Female_Default_1611307
189633,Citizen_Adessa_Templar_Male_Default_1611287
1896A4,Activity_SharpenSword_Invisible
189747,NPC_DET_ALM_EraAedic_Dressed
189850,QuestItem_SQ147_CollectionsPurse
18986D,EnvQuestItem_SQ147_CollectionsBox
1898F1,QuestItem_FFQ73_Gregor_Hammer
18990C,QuestItem_FFQ74_Jillian_Amulet
189913,QuestItem_FFQ75_Asela_Flower
189914,QuestItem_FFQ76_Saresa_Sword
189921,QuestItem_FFQ77_Cadeth_BookofTrade
189922,QuestItem_FFQ78_Zohvari_BookofRhymes
189923,QuestItem_FFQ79_Worick_CrystalShard
189968,Citizen_Adessa_VAR_Female_Default02_1612135
18996B,Citizen_Adessa_VAR_Male_Default01_1612138
18996D,NPC_GEN_ALM_Peasant_1612140
189A36,NPC_KLU_DOK_DockWorker_1604486
189A6E,NPC_KLU_DOK_DockWorker_1604468
189A71,NPC_KLU_DOK_DockWorker_1612339
189A77,NPC_KLU_DOK_DockWorker_1612340
189A79,NPC_KLU_DOK_DockWorker_1604469
189A8B,NPC_KLU_DOK_DockWorker_1604471
189A92,NPC_KLU_DOK_DockWorker_1612341
189B02,NPC_KLU_DOK_AlfarSoldier_1608441
189B19,NPC_KLU_DOK_AlfarSoldier_1600753
189B1A,NPC_KLU_DOK_AlfarSoldier_1608440
189B73,NPC_KLU_DOK_AlfarSoldier_1608456
189B77,NPC_KLU_DOK_AlfarSoldier_1608455
189DDC,SQ133_Crudok
189E45,SQ133_Boggart01
189E47,SQ133_Boggart02
189E59,SQ133_Boggart04
18A130,SQ133_WillBarns_Dressed
18A218,Door_Load_Stronghold_1614358
18A28B,Activity_CarryLumber_NoTimeout
18A2BB,Door_Std_HOL_JailExit
18A2BD,Door_Std_HOL_Jail_01
18A2E0,Door_Std_STR_JailExit
18A2E7,Door_Std_NCA_Salt_Mine_Jail_01_Locked_VH_01
18A2E8,Door_Std_NCA_Salt_Mine_Jail_01_Locked_VE_01
18A2F5,Door_Std_NCA_Salt_Mine_Jail_01_Locked_H_01
18A2F6,Door_Std_NCA_Salt_Mine_Jail_01_Locked_E_01
18A2F7,Door_Std_NCA_Salt_Mine_Jail_01_Locked_A_01
18A2F8,Door_Std_STR_Jail_01
18A2FB,Door_Std_STR_Jail_01_Locked_A
18A2FC,Door_Std_STR_Jail_01_Locked_E
18A301,Door_Std_STR_Jail_01_Locked_H
18A302,Door_Std_STR_Jail_01_Locked_VE
18A303,Door_Std_STR_Jail_01_Locked_VH
18A377,Door_Load_Stronghold_EamonnsFortress_Entrance1
18A37B,Door_Load_Stronghold_EamonnsFortress_Entrance2
18A37C,Door_Load_Stronghold_EamonnsFortress_Exit1
18A382,Door_Load_Stronghold_EamonnsFortress_Exit2
18A586,NPC_RTH_DOK_ClyethArne_SQ30_Tywili
18A751,SQ133_ElricBlueboots_Dressed
18A7D5,Container_Corpse_Skeleton_02_1615828
18AB42,INVALID_1616705
18AB45,INVALID_1616708
18AB47,Treasure_Sack_1616710
18AB49,Container_Corpse_Skeleton_02_1616712
18AB52,Container_Std_Generic_01_684760
18AB54,NPC_Corpse_Male_06_1616723
18AB9F,Guard_DAL_Jailbreak_M
18ABAD,Guard_DAL_JailBreak_F
18ABAE,Guard_POE_JailBreak_M
18ABB4,Guard_POE_JailBreak_F
18ABDE,Guard_DET_JailBreak_M
18ABE0,Guard_DET_JailBreak_F
18ABE9,Guard_KLU_JailBreak_M
18ABEA,Guard_KLU_JailBreak_F
18AC1A,NPC_GiantSpider_WebShoot_Ammo
18ADC3,Door_Load_Coffin
18AE96,Door_Load_Coffin_CotW_1617472
18AEC8,Door_Load_Stronghold_CastleYolvan_Exit
18B1E1,Door_Load_Library_GNO_01
18B23F,Door_Load_Library_GNO_01_1618487
18B246,NPC_DET_ALM_CedricIves_Dressed
18B486,NPC_KLU_DOK_BronwenSenn_ArenaFighter_1610653
18B4C5,NPC_KLU_LJO_AedranTyr_ArenaFighter_1610649
18B4C7,NPC_KLU_LJO_SephedraWyll_ArenaFighter_1610647
18B54A,NPC_KLU_DOK_EnionGaius_ArenaFighter_1610643
18B584,NPC_KLU_DOK_RagnaSenn_ArenaFighter_1610651
18B5A5,EnvQuestItem_FFQ69_Journal
