id,value
1E8109,warrior_dlc1_unique01_legs_02_i
1E810B,warrior_dlc1_unique01_legs_02_j
1E810C,warrior_dlc1_unique01_legs_02_k
1E810D,warrior_dlc1_unique01_legs_02_l
1E810E,warrior_dlc1_unique01_legs_02_m
1E810F,warrior_dlc1_unique01_legs_02_n
1E8110,warrior_dlc1_unique01_legs_02_o
1E8111,warrior_dlc1_unique01_legs_02_p
1E8112,warrior_dlc1_unique01_legs_02_q
1E8113,warrior_dlc1_unique01_legs_02_r
1E81F5,rogue_dlc1_unique01_head_03_b
1E81F6,rogue_dlc1_unique01_head_03_c
1E81F7,rogue_dlc1_unique01_head_03_d
1E81F8,rogue_dlc1_unique01_head_03_e
1E81F9,rogue_dlc1_unique01_head_03_f
1E81FA,rogue_dlc1_unique01_head_03_g
1E81FB,rogue_dlc1_unique01_head_03_h
1E81FC,rogue_dlc1_unique01_head_03_i
1E81FD,rogue_dlc1_unique01_head_03_j
1E81FE,rogue_dlc1_unique01_head_03_k
1E81FF,rogue_dlc1_unique01_head_03_l
1E8200,rogue_dlc1_unique01_head_03_m
1E8201,rogue_dlc1_unique01_head_03_n
1E8202,rogue_dlc1_unique01_head_03_o
1E8203,rogue_dlc1_unique01_head_03_p
1E8204,rogue_dlc1_unique01_head_03_q
1E8205,rogue_dlc1_unique01_head_03_r
1E820D,rogue_dlc1_unique01_hands_02_b
1E820E,rogue_dlc1_unique01_hands_02_c
1E820F,rogue_dlc1_unique01_hands_02_d
1E8210,rogue_dlc1_unique01_hands_02_e
1E8211,rogue_dlc1_unique01_hands_02_f
1E8212,rogue_dlc1_unique01_hands_02_g
1E8213,rogue_dlc1_unique01_hands_02_h
1E8214,rogue_dlc1_unique01_hands_02_i
1E8215,rogue_dlc1_unique01_hands_02_j
1E8216,rogue_dlc1_unique01_hands_02_k
1E8217,rogue_dlc1_unique01_hands_02_l
1E8218,rogue_dlc1_unique01_hands_02_m
1E8219,rogue_dlc1_unique01_hands_02_n
1E821A,rogue_dlc1_unique01_hands_02_o
1E821B,rogue_dlc1_unique01_hands_02_p
1E821C,rogue_dlc1_unique01_hands_02_q
1E821D,rogue_dlc1_unique01_hands_02_r
1E84B3,rogue_dlc1_unique01_torso_01_b
1E84B4,rogue_dlc1_unique01_torso_01_c
1E84B5,rogue_dlc1_unique01_torso_01_d
1E84B6,rogue_dlc1_unique01_torso_01_e
1E84B7,rogue_dlc1_unique01_torso_01_f
1E84B8,rogue_dlc1_unique01_torso_01_g
1E84B9,rogue_dlc1_unique01_torso_01_h
1E84BA,rogue_dlc1_unique01_torso_01_i
1E84BB,rogue_dlc1_unique01_torso_01_j
1E84BC,rogue_dlc1_unique01_torso_01_k
1E84BD,rogue_dlc1_unique01_torso_01_l
1E84BE,rogue_dlc1_unique01_torso_01_m
1E84BF,rogue_dlc1_unique01_torso_01_n
1E84C0,rogue_dlc1_unique01_torso_01_o
1E84C1,rogue_dlc1_unique01_torso_01_p
1E84C2,rogue_dlc1_unique01_torso_01_q
1E84C3,rogue_dlc1_unique01_torso_01_r
1E84C4,mage_dlc1_unique01_feet_02_b
1E84C5,mage_dlc1_unique01_feet_02_c
1E84C6,mage_dlc1_unique01_feet_02_d
1E84C7,mage_dlc1_unique01_feet_02_e
1E84C8,mage_dlc1_unique01_feet_02_f
1E84C9,mage_dlc1_unique01_feet_02_g
1E84CA,mage_dlc1_unique01_feet_02_h
1E84CB,mage_dlc1_unique01_feet_02_i
1E84CC,mage_dlc1_unique01_feet_02_j
1E84CD,mage_dlc1_unique01_feet_02_k
1E84CE,mage_dlc1_unique01_feet_02_l
1E84CF,mage_dlc1_unique01_feet_02_m
1E84D0,mage_dlc1_unique01_feet_02_n
1E84D1,mage_dlc1_unique01_feet_02_o
1E84D2,mage_dlc1_unique01_feet_02_p
1E84D3,mage_dlc1_unique01_feet_02_q
1E84D4,mage_dlc1_unique01_feet_02_r
1E84DF,mage_dlc1_unique01_hands_03_b
1E84E0,mage_dlc1_unique01_hands_03_c
1E84E1,mage_dlc1_unique01_hands_03_d
1E84E2,mage_dlc1_unique01_hands_03_e
1E84E3,mage_dlc1_unique01_hands_03_f
1E84E4,mage_dlc1_unique01_hands_03_g
1E84E5,mage_dlc1_unique01_hands_03_h
1E84E6,mage_dlc1_unique01_hands_03_i
1E84E7,mage_dlc1_unique01_hands_03_j
1E84E8,mage_dlc1_unique01_hands_03_k
1E84E9,mage_dlc1_unique01_hands_03_l
1E84EA,mage_dlc1_unique01_hands_03_m
1E84EB,mage_dlc1_unique01_hands_03_n
1E84EC,mage_dlc1_unique01_hands_03_o
1E84ED,mage_dlc1_unique01_hands_03_p
1E84EE,mage_dlc1_unique01_hands_03_q
1E84EF,mage_dlc1_unique01_hands_03_r
1E858C,ItemBuff_warrior_dlc1_set01_head_01_b
1E858D,ItemBuff_warrior_dlc1_set01_head_01_c
1E858E,ItemBuff_warrior_dlc1_set01_head_01_d
1E858F,ItemBuff_warrior_dlc1_set01_head_01_e
1E8590,ItemBuff_warrior_dlc1_set01_head_01_f
1E8591,ItemBuff_warrior_dlc1_set01_head_01_g
1E8592,ItemBuff_warrior_dlc1_set01_head_01_h
1E8593,ItemBuff_warrior_dlc1_set01_head_01_i
1E8594,ItemBuff_warrior_dlc1_set01_head_01_j
1E8595,ItemBuff_warrior_dlc1_set01_head_01_k
1E8597,ItemBuff_warrior_dlc1_set01_head_01_l
1E8598,ItemBuff_warrior_dlc1_set01_head_01_m
1E859A,ItemBuff_warrior_dlc1_set01_head_01_n
1E859B,ItemBuff_warrior_dlc1_set01_head_01_o
1E859C,ItemBuff_warrior_dlc1_set01_head_01_p
1E859D,ItemBuff_warrior_dlc1_set01_head_01_q
1E859E,ItemBuff_warrior_dlc1_set01_head_01_r
1E85A8,ItemBuff_warrior_dlc1_set01_hands_01_b
1E85A9,ItemBuff_warrior_dlc1_set01_hands_01_c
1E85AA,ItemBuff_warrior_dlc1_set01_hands_01_d
1E85AB,ItemBuff_warrior_dlc1_set01_hands_01_e
1E85AC,ItemBuff_warrior_dlc1_set01_hands_01_f
1E85AD,ItemBuff_warrior_dlc1_set01_hands_01_g
1E85AE,ItemBuff_warrior_dlc1_set01_hands_01_h
1E85AF,ItemBuff_warrior_dlc1_set01_hands_01_i
1E85B0,ItemBuff_warrior_dlc1_set01_hands_01_j
1E85B1,ItemBuff_warrior_dlc1_set01_hands_01_k
1E85B2,ItemBuff_warrior_dlc1_set01_hands_01_l
1E85B4,ItemBuff_warrior_dlc1_set01_hands_01_m
1E85B5,ItemBuff_warrior_dlc1_set01_hands_01_n
1E85B6,ItemBuff_warrior_dlc1_set01_hands_01_o
1E85B7,ItemBuff_warrior_dlc1_set01_hands_01_p
1E85B8,ItemBuff_warrior_dlc1_set01_hands_01_q
1E85B9,ItemBuff_warrior_dlc1_set01_hands_01_r
1E85DE,ItemBuff_warrior_dlc1_set01_torso_01_b
1E85DF,ItemBuff_warrior_dlc1_set01_torso_01_c
1E85E0,ItemBuff_warrior_dlc1_set01_torso_01_d
1E85E1,ItemBuff_warrior_dlc1_set01_torso_01_e
1E85E2,ItemBuff_warrior_dlc1_set01_torso_01_f
1E85E3,ItemBuff_warrior_dlc1_set01_torso_01_g
1E85E5,ItemBuff_warrior_dlc1_set01_torso_01_h
1E85E6,ItemBuff_warrior_dlc1_set01_torso_01_i
1E85E7,ItemBuff_warrior_dlc1_set01_torso_01_j
1E85E8,ItemBuff_warrior_dlc1_set01_torso_01_k
1E85E9,ItemBuff_warrior_dlc1_set01_torso_01_l
1E85EA,ItemBuff_warrior_dlc1_set01_torso_01_m
1E85EB,ItemBuff_warrior_dlc1_set01_torso_01_n
1E85EC,ItemBuff_warrior_dlc1_set01_torso_01_o
1E85ED,ItemBuff_warrior_dlc1_set01_torso_01_p
1E85EE,ItemBuff_warrior_dlc1_set01_torso_01_q
1E85EF,ItemBuff_warrior_dlc1_set01_torso_01_r
1E85FB,ItemBuff_warrior_dlc1_set01_legs_01_b
1E85FC,ItemBuff_warrior_dlc1_set01_legs_01_c
1E85FD,ItemBuff_warrior_dlc1_set01_legs_01_d
1E85FE,ItemBuff_warrior_dlc1_set01_legs_01_e
1E85FF,ItemBuff_warrior_dlc1_set01_legs_01_f
1E8600,ItemBuff_warrior_dlc1_set01_legs_01_g
1E8601,ItemBuff_warrior_dlc1_set01_legs_01_h
1E8602,ItemBuff_warrior_dlc1_set01_legs_01_i
1E8603,ItemBuff_warrior_dlc1_set01_legs_01_j
1E8605,ItemBuff_warrior_dlc1_set01_legs_01_k
1E8606,ItemBuff_warrior_dlc1_set01_legs_01_l
1E8608,ItemBuff_warrior_dlc1_set01_legs_01_m
1E8609,ItemBuff_warrior_dlc1_set01_legs_01_n
1E860B,ItemBuff_warrior_dlc1_set01_legs_01_o
1E860C,ItemBuff_warrior_dlc1_set01_legs_01_p
1E860E,ItemBuff_warrior_dlc1_set01_legs_01_q
1E860F,ItemBuff_warrior_dlc1_set01_legs_01_r
1E863E,ItemBuff_warrior_dlc1_set01_feet_01_b
1E863F,ItemBuff_warrior_dlc1_set01_feet_01_c
1E8640,ItemBuff_warrior_dlc1_set01_feet_01_d
1E8641,ItemBuff_warrior_dlc1_set01_feet_01_e
1E8642,ItemBuff_warrior_dlc1_set01_feet_01_f
1E8643,ItemBuff_warrior_dlc1_set01_feet_01_g
1E8644,ItemBuff_warrior_dlc1_set01_feet_01_h
1E8645,ItemBuff_warrior_dlc1_set01_feet_01_i
1E8646,ItemBuff_warrior_dlc1_set01_feet_01_j
1E8647,ItemBuff_warrior_dlc1_set01_feet_01_k
1E8648,ItemBuff_warrior_dlc1_set01_feet_01_l
1E8649,ItemBuff_warrior_dlc1_set01_feet_01_m
1E864A,ItemBuff_warrior_dlc1_set01_feet_01_n
1E864B,ItemBuff_warrior_dlc1_set01_feet_01_o
1E864C,ItemBuff_warrior_dlc1_set01_feet_01_p
1E864D,ItemBuff_warrior_dlc1_set01_feet_01_q
1E864E,ItemBuff_warrior_dlc1_set01_feet_01_r
1E86E7,ItemBuff_warrior_dlc1_set02_head_01_b
1E86E8,ItemBuff_warrior_dlc1_set02_head_01_c
1E86E9,ItemBuff_warrior_dlc1_set02_head_01_d
1E86EA,ItemBuff_warrior_dlc1_set02_head_01_e
1E86EB,ItemBuff_warrior_dlc1_set02_head_01_f
1E86EC,ItemBuff_warrior_dlc1_set02_head_01_g
1E86ED,ItemBuff_warrior_dlc1_set02_head_01_h
1E86EE,ItemBuff_warrior_dlc1_set02_head_01_i
1E86EF,ItemBuff_warrior_dlc1_set02_head_01_j
1E86F0,ItemBuff_warrior_dlc1_set02_head_01_k
1E86F1,ItemBuff_warrior_dlc1_set02_head_01_l
1E86F2,ItemBuff_warrior_dlc1_set02_head_01_m
1E86F3,ItemBuff_warrior_dlc1_set02_head_01_n
1E86F4,ItemBuff_warrior_dlc1_set02_head_01_o
1E86F5,ItemBuff_warrior_dlc1_set02_head_01_p
1E86F6,ItemBuff_warrior_dlc1_set02_head_01_q
1E86F7,ItemBuff_warrior_dlc1_set02_head_01_r
1E8713,ItemBuff_warrior_dlc1_set02_hands_01_b
1E8714,ItemBuff_warrior_dlc1_set02_hands_01_c
1E8715,ItemBuff_warrior_dlc1_set02_hands_01_d
1E8716,ItemBuff_warrior_dlc1_set02_hands_01_e
1E8717,ItemBuff_warrior_dlc1_set02_hands_01_f
1E8718,ItemBuff_warrior_dlc1_set02_hands_01_g
1E8719,ItemBuff_warrior_dlc1_set02_hands_01_h
1E871A,ItemBuff_warrior_dlc1_set02_hands_01_i
1E871B,ItemBuff_warrior_dlc1_set02_hands_01_j
1E871C,ItemBuff_warrior_dlc1_set02_hands_01_k
1E871D,ItemBuff_warrior_dlc1_set02_hands_01_l
1E871E,ItemBuff_warrior_dlc1_set02_hands_01_m
1E871F,ItemBuff_warrior_dlc1_set02_hands_01_n
1E8720,ItemBuff_warrior_dlc1_set02_hands_01_o
1E8721,ItemBuff_warrior_dlc1_set02_hands_01_p
1E8722,ItemBuff_warrior_dlc1_set02_hands_01_q
1E8723,ItemBuff_warrior_dlc1_set02_hands_01_r
1E8724,ItemBuff_warrior_dlc1_set02_torso_01_b
1E8725,ItemBuff_warrior_dlc1_set02_torso_01_c
1E8726,ItemBuff_warrior_dlc1_set02_torso_01_d
1E8727,ItemBuff_warrior_dlc1_set02_torso_01_e
1E8728,ItemBuff_warrior_dlc1_set02_torso_01_f
1E8729,ItemBuff_warrior_dlc1_set02_torso_01_g
1E872A,ItemBuff_warrior_dlc1_set02_torso_01_h
1E872B,ItemBuff_warrior_dlc1_set02_torso_01_i
1E872C,ItemBuff_warrior_dlc1_set02_torso_01_j
1E872D,ItemBuff_warrior_dlc1_set02_torso_01_k
1E872E,ItemBuff_warrior_dlc1_set02_torso_01_l
1E872F,ItemBuff_warrior_dlc1_set02_torso_01_m
1E8730,ItemBuff_warrior_dlc1_set02_torso_01_n
1E8731,ItemBuff_warrior_dlc1_set02_torso_01_o
1E8732,ItemBuff_warrior_dlc1_set02_torso_01_p
1E8733,ItemBuff_warrior_dlc1_set02_torso_01_q
1E8734,ItemBuff_warrior_dlc1_set02_torso_01_r
1E8785,ItemBuff_warrior_dlc1_set02_legs_01_b
1E8786,ItemBuff_warrior_dlc1_set02_legs_01_c
1E8787,ItemBuff_warrior_dlc1_set02_legs_01_d
1E8788,ItemBuff_warrior_dlc1_set02_legs_01_e
1E8789,ItemBuff_warrior_dlc1_set02_legs_01_f
1E878A,ItemBuff_warrior_dlc1_set02_legs_01_g
1E878C,ItemBuff_warrior_dlc1_set02_legs_01_h
1E878D,ItemBuff_warrior_dlc1_set02_legs_01_i
1E878E,ItemBuff_warrior_dlc1_set02_legs_01_j
1E8790,ItemBuff_warrior_dlc1_set02_legs_01_k
1E8791,ItemBuff_warrior_dlc1_set02_legs_01_l
1E8792,ItemBuff_warrior_dlc1_set02_legs_01_m
1E8793,ItemBuff_warrior_dlc1_set02_legs_01_n
1E8794,ItemBuff_warrior_dlc1_set02_legs_01_o
1E8795,ItemBuff_warrior_dlc1_set02_legs_01_p
1E8796,ItemBuff_warrior_dlc1_set02_legs_01_q
1E8797,ItemBuff_warrior_dlc1_set02_legs_01_r
1E87B0,ItemBuff_warrior_dlc1_set02_feet_01_b
1E87B1,ItemBuff_warrior_dlc1_set02_feet_01_c
1E87B2,ItemBuff_warrior_dlc1_set02_feet_01_d
1E87B3,ItemBuff_warrior_dlc1_set02_feet_01_e
1E87B4,ItemBuff_warrior_dlc1_set02_feet_01_f
1E87B5,ItemBuff_warrior_dlc1_set02_feet_01_g
1E87B6,ItemBuff_warrior_dlc1_set02_feet_01_h
1E87B7,ItemBuff_warrior_dlc1_set02_feet_01_i
1E87B8,ItemBuff_warrior_dlc1_set02_feet_01_j
1E87B9,ItemBuff_warrior_dlc1_set02_feet_01_k
1E87BA,ItemBuff_warrior_dlc1_set02_feet_01_l
1E87BB,ItemBuff_warrior_dlc1_set02_feet_01_m
1E87BC,ItemBuff_warrior_dlc1_set02_feet_01_n
1E87BD,ItemBuff_warrior_dlc1_set02_feet_01_o
1E87BE,ItemBuff_warrior_dlc1_set02_feet_01_p
1E87BF,ItemBuff_warrior_dlc1_set02_feet_01_q
1E87C0,ItemBuff_warrior_dlc1_set02_feet_01_r
1E87E0,ItemBuff_rogue_dlc1_set01_head_01_b
1E87E1,ItemBuff_rogue_dlc1_set01_head_01_c
1E87E2,ItemBuff_rogue_dlc1_set01_head_01_d
1E87E3,ItemBuff_rogue_dlc1_set01_head_01_e
1E87E4,ItemBuff_rogue_dlc1_set01_head_01_f
1E87E5,ItemBuff_rogue_dlc1_set01_head_01_g
1E87E6,ItemBuff_rogue_dlc1_set01_head_01_h
1E87E7,ItemBuff_rogue_dlc1_set01_head_01_i
1E87E8,ItemBuff_rogue_dlc1_set01_head_01_j
1E87E9,ItemBuff_rogue_dlc1_set01_head_01_k
1E87EA,ItemBuff_rogue_dlc1_set01_head_01_l
1E87EB,ItemBuff_rogue_dlc1_set01_head_01_m
1E87EC,ItemBuff_rogue_dlc1_set01_head_01_n
1E87ED,ItemBuff_rogue_dlc1_set01_head_01_o
1E87EE,ItemBuff_rogue_dlc1_set01_head_01_p
1E87EF,ItemBuff_rogue_dlc1_set01_head_01_q
1E87F0,ItemBuff_rogue_dlc1_set01_head_01_r
1E8809,ItemBuff_rogue_dlc1_set01_hands_01_b
1E880A,ItemBuff_rogue_dlc1_set01_hands_01_c
1E880B,ItemBuff_rogue_dlc1_set01_hands_01_d
1E880C,ItemBuff_rogue_dlc1_set01_hands_01_e
1E880D,ItemBuff_rogue_dlc1_set01_hands_01_f
1E880E,ItemBuff_rogue_dlc1_set01_hands_01_g
1E880F,ItemBuff_rogue_dlc1_set01_hands_01_h
1E8810,ItemBuff_rogue_dlc1_set01_hands_01_i
1E8811,ItemBuff_rogue_dlc1_set01_hands_01_j
1E8813,ItemBuff_rogue_dlc1_set01_hands_01_k
1E8814,ItemBuff_rogue_dlc1_set01_hands_01_l
1E8815,ItemBuff_rogue_dlc1_set01_hands_01_m
1E8816,ItemBuff_rogue_dlc1_set01_hands_01_n
1E8817,ItemBuff_rogue_dlc1_set01_hands_01_o
1E8818,ItemBuff_rogue_dlc1_set01_hands_01_p
1E8819,ItemBuff_rogue_dlc1_set01_hands_01_q
1E881A,ItemBuff_rogue_dlc1_set01_hands_01_r
1E8826,ItemBuff_rogue_dlc1_set01_torso_01_b
1E8827,ItemBuff_rogue_dlc1_set01_torso_01_c
1E8828,ItemBuff_rogue_dlc1_set01_torso_01_d
1E8829,ItemBuff_rogue_dlc1_set01_torso_01_e
1E882A,ItemBuff_rogue_dlc1_set01_torso_01_f
1E882B,ItemBuff_rogue_dlc1_set01_torso_01_g
1E882C,ItemBuff_rogue_dlc1_set01_torso_01_h
1E882D,ItemBuff_rogue_dlc1_set01_torso_01_i
1E882E,ItemBuff_rogue_dlc1_set01_torso_01_j
1E882F,ItemBuff_rogue_dlc1_set01_torso_01_k
1E8830,ItemBuff_rogue_dlc1_set01_torso_01_l
1E8831,ItemBuff_rogue_dlc1_set01_torso_01_m
1E8832,ItemBuff_rogue_dlc1_set01_torso_01_n
1E8833,ItemBuff_rogue_dlc1_set01_torso_01_o
1E8835,ItemBuff_rogue_dlc1_set01_torso_01_p
1E8836,ItemBuff_rogue_dlc1_set01_torso_01_q
1E8838,ItemBuff_rogue_dlc1_set01_torso_01_r
1E8875,ItemBuff_rogue_dlc1_set01_legs_01_b
1E8876,ItemBuff_rogue_dlc1_set01_legs_01_c
1E8877,ItemBuff_rogue_dlc1_set01_legs_01_d
1E8878,ItemBuff_rogue_dlc1_set01_legs_01_e
1E8879,ItemBuff_rogue_dlc1_set01_legs_01_f
1E887A,ItemBuff_rogue_dlc1_set01_legs_01_g
1E887B,ItemBuff_rogue_dlc1_set01_legs_01_h
1E887C,ItemBuff_rogue_dlc1_set01_legs_01_i
1E887D,ItemBuff_rogue_dlc1_set01_legs_01_j
1E887E,ItemBuff_rogue_dlc1_set01_legs_01_k
1E8880,ItemBuff_rogue_dlc1_set01_legs_01_l
1E8881,ItemBuff_rogue_dlc1_set01_legs_01_m
1E8882,ItemBuff_rogue_dlc1_set01_legs_01_n
1E8883,ItemBuff_rogue_dlc1_set01_legs_01_o
1E8884,ItemBuff_rogue_dlc1_set01_legs_01_p
1E8885,ItemBuff_rogue_dlc1_set01_legs_01_q
1E8886,ItemBuff_rogue_dlc1_set01_legs_01_r
1E888E,ItemBuff_rogue_dlc1_set01_feet_01_b
1E888F,ItemBuff_rogue_dlc1_set01_feet_01_c
1E8890,ItemBuff_rogue_dlc1_set01_feet_01_d
1E8891,ItemBuff_rogue_dlc1_set01_feet_01_e
1E8892,ItemBuff_rogue_dlc1_set01_feet_01_f
1E8893,ItemBuff_rogue_dlc1_set01_feet_01_g
1E8894,ItemBuff_rogue_dlc1_set01_feet_01_h
1E8895,ItemBuff_rogue_dlc1_set01_feet_01_i
1E8896,ItemBuff_rogue_dlc1_set01_feet_01_j
1E8897,ItemBuff_rogue_dlc1_set01_feet_01_k
1E8898,ItemBuff_rogue_dlc1_set01_feet_01_l
1E8899,ItemBuff_rogue_dlc1_set01_feet_01_m
1E889A,ItemBuff_rogue_dlc1_set01_feet_01_n
1E889B,ItemBuff_rogue_dlc1_set01_feet_01_o
1E889C,ItemBuff_rogue_dlc1_set01_feet_01_p
1E889D,ItemBuff_rogue_dlc1_set01_feet_01_q
1E889E,ItemBuff_rogue_dlc1_set01_feet_01_r
1E88A8,ItemBuff_rogue_dlc1_set02_head_01_b
1E88A9,ItemBuff_rogue_dlc1_set02_head_01_c
1E88AA,ItemBuff_rogue_dlc1_set02_head_01_d
1E88AB,ItemBuff_rogue_dlc1_set02_head_01_e
1E88AC,ItemBuff_rogue_dlc1_set02_head_01_f
1E88AD,ItemBuff_rogue_dlc1_set02_head_01_g
1E88AE,ItemBuff_rogue_dlc1_set02_head_01_h
1E88AF,ItemBuff_rogue_dlc1_set02_head_01_i
1E88B0,ItemBuff_rogue_dlc1_set02_head_01_j
1E88B1,ItemBuff_rogue_dlc1_set02_head_01_k
1E88B2,ItemBuff_rogue_dlc1_set02_head_01_l
1E88B3,ItemBuff_rogue_dlc1_set02_head_01_m
1E88B4,ItemBuff_rogue_dlc1_set02_head_01_n
1E88B5,ItemBuff_rogue_dlc1_set02_head_01_o
1E88B6,ItemBuff_rogue_dlc1_set02_head_01_p
1E88B7,ItemBuff_rogue_dlc1_set02_head_01_q
1E88B8,ItemBuff_rogue_dlc1_set02_head_01_r
1E88C7,ItemBuff_rogue_dlc1_set02_hands_01_b
1E88C8,ItemBuff_rogue_dlc1_set02_hands_01_c
1E88C9,ItemBuff_rogue_dlc1_set02_hands_01_d
1E88CA,ItemBuff_rogue_dlc1_set02_hands_01_e
1E88CB,ItemBuff_rogue_dlc1_set02_hands_01_f
1E88CC,ItemBuff_rogue_dlc1_set02_hands_01_g
1E88CD,ItemBuff_rogue_dlc1_set02_hands_01_h
1E88CE,ItemBuff_rogue_dlc1_set02_hands_01_i
1E88CF,ItemBuff_rogue_dlc1_set02_hands_01_j
1E88D0,ItemBuff_rogue_dlc1_set02_hands_01_k
1E88D1,ItemBuff_rogue_dlc1_set02_hands_01_l
1E88D2,ItemBuff_rogue_dlc1_set02_hands_01_m
1E88D3,ItemBuff_rogue_dlc1_set02_hands_01_n
1E88D4,ItemBuff_rogue_dlc1_set02_hands_01_o
1E88D5,ItemBuff_rogue_dlc1_set02_hands_01_p
1E88D6,ItemBuff_rogue_dlc1_set02_hands_01_q
1E88D7,ItemBuff_rogue_dlc1_set02_hands_01_r
1E8956,ItemBuff_rogue_dlc1_set02_torso_01_b
1E8957,ItemBuff_rogue_dlc1_set02_torso_01_c
1E8958,ItemBuff_rogue_dlc1_set02_torso_01_d
1E8959,ItemBuff_rogue_dlc1_set02_torso_01_e
1E895A,ItemBuff_rogue_dlc1_set02_torso_01_f
1E895B,ItemBuff_rogue_dlc1_set02_torso_01_g
1E895C,ItemBuff_rogue_dlc1_set02_torso_01_h
1E895D,ItemBuff_rogue_dlc1_set02_torso_01_i
1E895E,ItemBuff_rogue_dlc1_set02_torso_01_j
1E8960,ItemBuff_rogue_dlc1_set02_torso_01_k
1E8961,ItemBuff_rogue_dlc1_set02_torso_01_l
1E8963,ItemBuff_rogue_dlc1_set02_torso_01_m
1E8964,ItemBuff_rogue_dlc1_set02_torso_01_n
1E8966,ItemBuff_rogue_dlc1_set02_torso_01_o
1E8967,ItemBuff_rogue_dlc1_set02_torso_01_p
1E8968,ItemBuff_rogue_dlc1_set02_torso_01_q
1E8969,ItemBuff_rogue_dlc1_set02_torso_01_r
1E89F0,ItemBuff_rogue_dlc1_set02_legs_01_b
1E89F1,ItemBuff_rogue_dlc1_set02_legs_01_c
1E89F2,ItemBuff_rogue_dlc1_set02_legs_01_d
1E89F3,ItemBuff_rogue_dlc1_set02_legs_01_e
1E89F4,ItemBuff_rogue_dlc1_set02_legs_01_f
1E89F5,ItemBuff_rogue_dlc1_set02_legs_01_g
1E89F6,ItemBuff_rogue_dlc1_set02_legs_01_h
1E89F7,ItemBuff_rogue_dlc1_set02_legs_01_i
1E89F8,ItemBuff_rogue_dlc1_set02_legs_01_j
1E89F9,ItemBuff_rogue_dlc1_set02_legs_01_k
1E89FA,ItemBuff_rogue_dlc1_set02_legs_01_l
1E89FB,ItemBuff_rogue_dlc1_set02_legs_01_m
1E89FC,ItemBuff_rogue_dlc1_set02_legs_01_n
1E89FD,ItemBuff_rogue_dlc1_set02_legs_01_o
1E89FE,ItemBuff_rogue_dlc1_set02_legs_01_p
1E89FF,ItemBuff_rogue_dlc1_set02_legs_01_q
1E8A00,ItemBuff_rogue_dlc1_set02_legs_01_r
1E8A18,ItemBuff_rogue_dlc1_set02_feet_01_b
1E8A19,ItemBuff_rogue_dlc1_set02_feet_01_c
1E8A1A,ItemBuff_rogue_dlc1_set02_feet_01_d
1E8A1B,ItemBuff_rogue_dlc1_set02_feet_01_e
1E8A1C,ItemBuff_rogue_dlc1_set02_feet_01_f
1E8A1D,ItemBuff_rogue_dlc1_set02_feet_01_g
1E8A1E,ItemBuff_rogue_dlc1_set02_feet_01_h
1E8A1F,ItemBuff_rogue_dlc1_set02_feet_01_i
1E8A20,ItemBuff_rogue_dlc1_set02_feet_01_j
1E8A21,ItemBuff_rogue_dlc1_set02_feet_01_k
1E8A22,ItemBuff_rogue_dlc1_set02_feet_01_l
1E8A24,ItemBuff_rogue_dlc1_set02_feet_01_m
1E8A25,ItemBuff_rogue_dlc1_set02_feet_01_n
1E8A27,ItemBuff_rogue_dlc1_set02_feet_01_o
1E8A28,ItemBuff_rogue_dlc1_set02_feet_01_p
1E8A29,ItemBuff_rogue_dlc1_set02_feet_01_q
1E8A2A,ItemBuff_rogue_dlc1_set02_feet_01_r
1E8A66,ItemBuff_mage_dlc1_set01_head_01_b
1E8A67,ItemBuff_mage_dlc1_set01_head_01_c
1E8A69,ItemBuff_mage_dlc1_set01_head_01_d
1E8A6A,ItemBuff_mage_dlc1_set01_head_01_e
1E8A6C,ItemBuff_mage_dlc1_set01_head_01_f
1E8A6D,ItemBuff_mage_dlc1_set01_head_01_g
1E8A6F,ItemBuff_mage_dlc1_set01_head_01_h
1E8A70,ItemBuff_mage_dlc1_set01_head_01_i
1E8A72,ItemBuff_mage_dlc1_set01_head_01_j
1E8A73,ItemBuff_mage_dlc1_set01_head_01_k
1E8A75,ItemBuff_mage_dlc1_set01_head_01_l
1E8A76,ItemBuff_mage_dlc1_set01_head_01_m
1E8A78,ItemBuff_mage_dlc1_set01_head_01_n
1E8A79,ItemBuff_mage_dlc1_set01_head_01_o
1E8A7B,ItemBuff_mage_dlc1_set01_head_01_p
1E8A7C,ItemBuff_mage_dlc1_set01_head_01_q
1E8A7E,ItemBuff_mage_dlc1_set01_head_01_r
1E8ABF,ItemBuff_mage_dlc1_set01_hands_01_b
1E8AC0,ItemBuff_mage_dlc1_set01_hands_01_c
1E8AC1,ItemBuff_mage_dlc1_set01_hands_01_d
1E8AC2,ItemBuff_mage_dlc1_set01_hands_01_e
1E8AC3,ItemBuff_mage_dlc1_set01_hands_01_f
1E8AC4,ItemBuff_mage_dlc1_set01_hands_01_g
1E8AC5,ItemBuff_mage_dlc1_set01_hands_01_h
1E8AC7,ItemBuff_mage_dlc1_set01_hands_01_i
1E8AC8,ItemBuff_mage_dlc1_set01_hands_01_j
1E8AC9,ItemBuff_mage_dlc1_set01_hands_01_k
1E8ACA,ItemBuff_mage_dlc1_set01_hands_01_l
1E8ACB,ItemBuff_mage_dlc1_set01_hands_01_m
1E8ACC,ItemBuff_mage_dlc1_set01_hands_01_n
1E8ACD,ItemBuff_mage_dlc1_set01_hands_01_o
